text,language
Insbesondere die als ikonisch geltenden Namenszüge von Black Sabbath und Pentagram wurden häufig variierend adaptiert,german
Neben den Schriftzügen sind Bezüge zu den lyrischen Schwerpunktthemen weiterführend in der Gestaltung der Tonträger und der MerchandisingArtikel wiederzufinden,german
Gräber Pentagramme und Schädelknochen sind ebenso wie positive lyrische und gestalterische Bezüge zum Konsum von Drogen insbesondere Haschisch gelegentlich weitere psychotrope Substanzen in Teilbereichen des Doom Metal üblich,german
Neben psychedelischen Motiven und Anspielungen werden in diesem Komplex häufig direkte Verweise auf Drogen wie stilisierte Hanfblätter Bongs und Rauch dargestellt,german
Weiter werden häufig grobkörnige Bilder in „SchwarzWeiß oder fahlen Grautönen mit Abbildungen von „Kreuzen Kirchen oder Engeln gesenkten Blickes genutzt,german
Adaptionen aus der Kunst insbesondere aus dem Klassizismus der Romantik dem Symbolismus und dem Jugendstil werden im Doom Metal ebenfalls häufig genutzt,german
Dabei sind Kunstwerke von Arnold Böcklin Caspar David Friedrich Gustave Doré oder Francisco de Goya ebenso wie Illustrationen zu John Miltons Paradise Lost den Geschichten von Edgar Allan Poe oder zur Göttlichen Kömodie von Dante Alighieri üblich,german
El aquelarre ein unter anderem von Reverend Bizarre als Covermotiv genutztes Bild von Francisco Goya,german
Ebenso von Goya das von The Obsessed für Lunar Womb verwandte Saturno devorando a su hijo,german
Gesang der Göttlichen Komödie von Alessandro Vellutello nutzte das BlackDoomProjekt Head of the Demon,german
Gesang der Göttlichen Komödie nutzt das Label I Hate Records als Logo,german
Dorés Arachne ebenfalls ein Detail einer Illustration für Dantes Inferno nutzt hingegen das Label I Voidhanger Records als Logo,german
Les Oceanides Les Naiades de la mer unter anderem von der GothicMetalBand Asphodelus als Covermotiv genutztes Bild von Gustave Doré,german
Das Eismeer von Caspar David Friedrich nutzte unter anderem Spiritus Mortis,german
The Voyage of Life Old Age von Thomas Cole wurde zum ikonischen Motiv des Albums Nightfall von Candlemass,german
Das Gemälde von Arnold Böcklin Die Toteninsel wurde zum Beispiel von Atlantean Kodex als Covermotiv gebraucht,german
While Heaven Wept nutzten John Martins The Great Day of His Wrath,german
Von Gruppen wie der DeathDoomBand Whelm genutzt wurde die ParadiseLostIllustration Pandemonium ebenfalls von John Martin,german
Lord Vicar griffen zur Covergestaltung des Albums Fear No Pain auf eine Illustration zu Richard Wagners Das Rheingold von Arthur Rackham zurück,german
In ictu oculi von Juan de Valdés Leal nutzten Count Raven als Coverbild des Albums Storm Warning,german
Zur CoverGestaltung des Albums With Vision nutzte Place of Skulls das Gemälde Die Erscheinung von Gustave Moreau,german
Das Gemälde von Pieter Bruegel dem Älteren Der Misanthrop griffen Gruppen wie die FuneralDoomBand Lone Wanderer auf,german
Die DeathDoomGruppe Ahab illustrierte das Album The Divinity of Oceans mit Théodore Géricaults Le Radeau de la Méduse esquisse,german
Zur Etablierung des Genres trugen bis zum Anfang der erJahre die ersten Vermengungen des „ProtoDoom oder „Traditional Doom bei die später als Epic Doom Death Doom und Sludge bekannt wurden,german
Weitere Kombinationen und Weiterentwicklungen schlossen sich diesen an,german
In Rezensionen werden Interpreten aus dem Spektrum des Genres häufig ohne Differenzierung der Subspielformen dem Doom Metal zugerechnet,german
Innerhalb kurzer Zeit nahm die Fülle der auf den Doom Metal zurückzuführenden Musikstile exponentiell zu,german
Die seit den erJahren entstandenen Folgeerscheinungen des ProtoDoomMetal kombinierten die Grundzüge des Doom Metal mit Formen des gutturalen Gesangs und Variationen des instrumentalen Spiels aus anderen Spielweisen des Metal sowie aus genrefremden Musikstilen,german
Dabei blieb auch die Musik dieser Nachfolger und Subgenres in ihrem konzeptionellen Wesen eine düstere und langsame Variante des Metal die auf die Ursprünge des Genres zurückzuführen ist,german
Selbst wenn die Spielformen die instrumentalen oder spielerischen Grenzen des Metal überschritten wie im Atmospheric Doom Drone Doom oder Dark Jazz blieb die konzeptionelle Basis das von Black Sabbath ausgehende Spektrum des Doom Metal,german
Ab der zweiten Hälfte der er erschienen Veröffentlichungen welche auf Stilideen des Doom Metals zurückgriffen und diese mit Ideen aus dem Extreme Metal und Hardcore Punk kombinierten,german
Diese Entwicklungen legte den Grundstein für die Entstehung von unterschiedlichen Subgenres des Doom Metal und der zunehmenden begrifflichen Differenzierung im gesamten DoomSpektrum,german
Dabei wurden diese Stilhybride anfangs als Doomcore für neue Varianten Traditional Doom für die Interpreten die der Grundform des Genres weiterverfolgten und Epic Doom für Candlemass und ähnliche Interpreten voneinander abgegrenzt,german
In der Phase der Ausdifferenzierung des DoomMetalSpektrums wurden Begriffe wie Traditional Doom für neue Interpreten oder ProtoDoom für die Vertreter der ersten Generation gebräuchlich,german
Vollends etablieren konnten sich diese Bezeichnungen nicht so dass der Stil gemeinhin weiter unter der Dachbezeichnung Doom Metal benannt wird,german
Zur besseren Abgrenzung kommen diese Stilbegriffe jedoch in Fanzines und Webzines zur Anwendung,german
Der Terminus ProtoDoom benennt dabei die Phase in der ab dem Ende der er der damals ungewöhnlich langsam düster und verzerrte Hard Rock entstand,german
Mit der Verwendung massiv verzerrter EGitarren extremer Lautstärke langsamen Tempi MollKompositionen und der Verwendung von TritonusMustern wurden neue und düstere Wege beschritten,german
Das Gitarrenspiel das reduzierte Tempo und die tiefe Atmosphäre sind weiterhin Kennzeichen des Traditional Doom,german
Damit beginnt die Phase des ProtoDoom spätestens mit dem Debüt von Black Sabbath und reicht höchstens bis zu den Debüts der Doom Trinity,german
Diese gelten seit den erJahren als Anfang des Traditional Doom,german
Der Begriff beschreibt rückblickend jedoch die Unterscheidung zwischen den Phasen der GenreAnfänge als ProtoDoom der kulturellen Etablierung als Traditional Doom und Epic Doom für die Musik von Candlemass und der Phase der zunehmenden Differenzierung als Doomcore und seiner Aufschlüsselung in Substilbegriffe,german
Allerdings wurden die unter der Bezeichnung Doomcore zusammengefassten Hybride vielfältig und differenzierten sich überwiegend im Verlauf der erJahre zu eigenen Stilvarianten woraufhin der Terminus Doomcore seine Bedeutung verlor,german
Die Veröffentlichungen von Candlemass Epicus Doomicus Metallicus und Nightfall sowie die ersten Alben von Solitude Aeturnus Into the Depths of Sorrow und Beyond the Crimson Horizon begründeten den Epic Doom,german
Als Grundlage und Vorbote galt dabei erneut Black Sabbath diesmal mit dem veröffentlichten Album Heaven and Hell,german
Das Genre behielt das reduzierte Tempo und tiefe Riffing bei kombinierte diese allerdings mit einer stärkeren Betonung epischer Momente manchmal durch den Einsatz eines Keyboards gelegentlich synthetische Orchesterklänge häufig durch eine präsentere Leadgitarre klarere Produktion und einen klaren und hohen von Ronnie James Dio und Messiah Marcolin geprägten Gesang,german
Noch bevor die Musiker des Doom Metal auf die Idee kamen HardcoreElemente in ihre Musik zu integrieren näherten sich die HardcoreMitbegründer Black Flag mit My War dem Doom Metal an,german
Eine kulturelle Nähe die von Firmen wie SST Records mit getragen wurde und die unter anderem in den Szenen um Maryland Palm Desert Washington D,german
The Melvins folgten mit Six Songs und Gluey Porch Treatments der Idee Hardcore Punk mit Doom Metal zu verbinden Godflesh initiierten mit der EP Godflesh nicht nur mit den vom Doom unabhängigen Industrial Metal sondern präsentierten hinzukommend einen Vorläufer des PostMetal,german
So bildeten sich aufbauend auf dem Werk von Interpreten wie Black Flag The Melvins und Godflesh durch die Veröffentlichungen von Neurosis Souls at Zero aus dem Jahr und EyeHateGod In the Name of Suffering aus dem Jahr die Substile PostMetal und Sludge als eigenständige Genre,german
PostMetal ist dabei eine Musik die sich im reduzierten Tempo einer anhaltenden Dynamik „von leise zu laut und laut zu leise verschrieben hat,german
Diese Dynamik gilt als eines der wesentlichen Merkmale des Genres und erstreckt sich über Rhythmus Riffing und Gesang auf annähernd alle Facetten der präsentierten Musik,german
Die Dynamik beinhaltet den Einsatz von folkloristischen Instrumenten und Rhythmen die die Dynamik transportieren,german
Sludge orientiert sich hingegen im Gitarrenspiel am ursprünglichen Doom Metal von Black Sabbath und der American Doom Trinity kombiniert diesen jedoch mit einem dem Hardcore Punk entlehnten gutturalen Schrei oder Brüllgesang und gelegentlichen Tempoausbrüchen sowie Sampling zu einem „Mahlstrom aus trägen Riffs gequältem Geschrei und DBeatDrumming,german
Gruppen die sich in der zweiten und dritten Generation auf den Sludge beriefen und dessen Anteile am Doom Metal mit Progressive Rock kombinierten wurden als Progressive Sludge tituliert,german
Insbesondere Interpreten aus dem USBundesstaat Georgia wie Mastodon Baroness und Kylesa wurden mit dem Titel bedacht,german
Die Musik wird als besonders „dynamisch und mitreißend wahrgenommen,german
Technische Instrumentalpassagen werden dabei mit Groove und dem Riffing des Doom Metal kombiniert,german
Unbemannt gestaltete sich die Kombinationen des Doom Metal mit Progressive Rock durch Bands wie Oceans of Slumber oder den Veröffentlichungen von Giant Squid seit dem Album The Ichthyologist im Jahr,german
Auch die Gruppe Sinistro verband einen modernen und progressiv klingenden Doom Metal mit dem portugiesischen Fado,german
Dream Death wiesen mit ihrem Album Journey into Misery erste Fingerzeige auf den Death Doom,german
Analogien zum Ursprung des Death Doom einer Verlangsamung des Death Metal waren ebenso in Stücken von Morbid Angel zu finden,german
Ein Genre das in den Jahren bis mit Veröffentlichungen vom Bands wie Disembowelment Cathedral Asphyx Winter und Paradise Lost konkreter Form annahm,german
Im Death Doom vermengten die Interpreten das Riffing von Candlemass und Black Sabbath mit der Aggressivität und dem Growling des Death Metal,german
Einige der frühen Vertreter spielten dabei primär einen verlangsamten Death Metal,german
Aus dem Death Doom wuchsen in kurzer Zeit die vom PostIndustrial und Dark Wave beeinflussten Stile Funeral Doom der mit Stream from the Heavens von Thergothon Form annahm und Gothic Metal der bereits über Paradise Losts Album Gothic definiert wurde,german
Die musikalische Grundidee des Death Doom eines verlangsamten Death Metal entwickelte sich weiter,german
Im Gothic Metal griffen zum Teil die gleichen Interpreten die den Death Doom initiierten Elemente der Neoklassik wie Geigenspiel und hellen Frauengesang auf,german
Als zentrale Veröffentlichungen gelten zwischen und erschienene Alben und EPs von Paradise Lost My Dying Bride und Anathema die als „Big Three of British Doom oder „Peaceville Three eine populäre Phase des modernen Doom Metal mit bestimmten sowie der schwedischen Gruppe Tiamat,german
Funeral Doom wird als ein CrossoverStil der Elemente des Death Doom mit Dark Ambient kombiniert wahrgenommen,german
Unter der Hinzunahme von sakralen Elementen wie dem Spiel einer Orgel wird Dynamik meist ausgespart,german
Besonders tief gestimmte Gitarren und kaum mehr erkennbarer gegrowlter Gesang gelten als Radikalisierung des Death Doom,german
Die Kombination mit den synthetischen Klangflächen des Ambient oder Dark Ambient unterstützt die angestrebte Atmosphäre,german
„Trotz dieser Einschränkungen gibt es eine breite klangliche Vielfalt die von kompromissloser Rohheit bis hin zu atmosphärischen oder sogar majestätischen Ansätzen reicht,german
Parallel zur Entstehung von Gothic Metal und Funeral Doom entstand mit Atmospheric Doom ein Musikstil der das Gitarrenspiel des Death Doom und seiner Folgeerscheinungen mit weitreichenden Facetten der Neoklassik verband,german
Interpreten wie Fallen Omit oder Lethian Dreams nutzen klaren oft ätherisch oder sakral anmutendem Gesang und ausladende ätherische mittelalterlich oder folkloristisch anmutende Klangflächen,german
Die Musik mancher Interpreten weist kaum mehr Bezug zum Metal auf,german
Als wegweisend für diese Spielform erwiesen sich insbesondere und The rd and the Mortal,german
Dabei wird der Terminus Atmospheric Doom uneinheitlich genutzt und umfasst ein breites Spektrum das sich vielfach mit angrenzenden Stilen überschneidet,german
Zeitnah vermengten in Seattle Bands wie Green River und Soundgarden Doom Metal und Hardcore zu einem eigenständigen als Grunge bekannten Genre welches über die inhärente Entwicklung und die nicht auf Doom Metal fixierte Stilausprägung nicht zu den engen Subgenres des Stils gehört,german
Auch im Großraum Kalifornien war der Einfluss von The Melvins prägend und führte Interpreten wie Sleep OM und Earth zwischen und zu einer eigenen psychedelisch angelegten Spielweise des Doom Metal dem Stoner Doom,german
Dieser liegt oft nahe beim originären Doom Metal weist dabei allerdings „vermehrt psychedelische Elemente auf,german
Flanger Fuzz sowie WahWahEffekte in langen hypnotischen Songpassagen werden mit einprägsamen Rhythmusstrukturen und einem basslastigen Klang gepaart,german
Aus dem Stoner Doom entstand nicht nur die populäre und erfolgreiche Spielweise des sich zunehmend vom Doom Metal emanzipiertem Stoner Rock,german
Mit Earth von Earth entwickelte sich ebenso das mit durch die TheMelvinsVeröffentlichungen Joe Preston und Lysol angeregte und von der Minimal Music beeinflusste ExtremDoomGenre Drone Doom das mit Sunn O einen Feuilletonpopulären Interpreten hervorbrachte,german
Songstrukturen des Rock und MetalSpektrums sind im Drone Doom häufig obsolet,german
Zentral im Genre steht der Klang und die physische Erfahrung des gestreckten verzerrten Gitarrenklangs,german
